Record #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PMRecord #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PM
Volts Data

CH1	CH2	CH3	
-14.809303E-3	-17.018661E-3	263.080001E-6
-14.809169E-3	-17.018281E-3	262.275338E-6
-14.809214E-3	-17.018437E-3	261.828303E-6
-14.809281E-3	-17.018415E-3	261.604786E-6
-14.809191E-3	-17.017588E-3	261.425972E-6
-14.809079E-3	-17.016336E-3	261.269510E-6
-14.809191E-3	-17.015599E-3	261.314213E-6
-14.809504E-3	-17.015666E-3	261.560082E-6
-14.809795E-3	-17.015867E-3	261.828303E-6
-14.809906E-3	-17.015509E-3	261.895359E-6
-14.809951E-3	-17.014816E-3	261.716545E-6
-14.810130E-3	-17.014638E-3	261.425972E-6
-14.810488E-3	-17.015219E-3	261.180103E-6
-14.810823E-3	-17.015889E-3	260.978937E-6
-14.811002E-3	-17.015845E-3	260.777771E-6
-14.811069E-3	-17.015263E-3	260.643661E-6
-14.811158E-3	-17.014861E-3	260.755420E-6
-14.811270E-3	-17.014906E-3	261.202455E-6
-14.811225E-3	-17.014772E-3	261.850655E-6
-14.810935E-3	-17.013967E-3	262.521207E-6
-14.810577E-3	-17.012939E-3	263.147056E-6
-14.810398E-3	-17.012626E-3	263.839960E-6
-14.810443E-3	-17.013319E-3	264.555216E-6
-14.810510E-3	-17.014235E-3	265.136361E-6
-14.810443E-3	-17.014660E-3	265.449286E-6
-14.810354E-3	-17.014727E-3	265.538692E-6
-14.810421E-3	-17.015152E-3	265.650451E-6
-14.810644E-3	-17.016023E-3	265.985727E-6
-14.810756E-3	-17.016537E-3	266.522169E-6
-14.810577E-3	-17.016046E-3	267.148018E-6
-14.810286E-3	-17.014951E-3	267.840922E-6
-14.810152E-3	-17.014280E-3	268.600881E-6
-14.810354E-3	-17.014436E-3	269.316137E-6
-14.810756E-3	-17.014839E-3	269.696116E-6
-14.811181E-3	-17.014861E-3	269.427896E-6
-14.811717E-3	-17.014727E-3	268.533826E-6
-14.812477E-3	-17.015174E-3	267.237425E-6
-14.813416E-3	-17.016314E-3	265.739858E-6
-14.814354E-3	-17.017454E-3	264.130533E-6
-14.815070E-3	-17.017879E-3	262.431800E-6
-14.815629E-3	-17.017879E-3	260.800123E-6
-14.816120E-3	-17.018214E-3	259.459019E-6
-14.816478E-3	-17.019063E-3	258.520246E-6
-14.816478E-3	-17.019689E-3	257.939100E-6
-14.815964E-3	-17.019354E-3	257.514417E-6
-14.815137E-3	-17.018326E-3	257.246196E-6
-14.814332E-3	-17.017543E-3	257.246196E-6
-14.813662E-3	-17.017320E-3	257.469714E-6
-14.812991E-3	-17.017119E-3	257.782638E-6
-14.812298E-3	-17.016336E-3	257.961452E-6
-14.811739E-3	-17.015308E-3	258.028507E-6
-14.811561E-3	-17.014794E-3	258.095562E-6
-14.811829E-3	-17.014951E-3	258.252025E-6
-14.812320E-3	-17.015018E-3	258.363783E-6
-14.812879E-3	-17.014414E-3	258.274376E-6
-14.813527E-3	-17.013498E-3	258.050859E-6
-14.814332E-3	-17.013207E-3	257.894397E-6
-14.815137E-3	-17.013766E-3	257.961452E-6
-14.815584E-3	-17.014526E-3	258.140266E-6
-14.815405E-3	-17.014794E-3	258.296728E-6
-14.814734E-3	-17.014839E-3	258.475542E-6
-14.813840E-3	-17.015420E-3	258.855522E-6
-14.812924E-3	-17.016582E-3	259.481370E-6
-14.811918E-3	-17.017476E-3	260.218978E-6
-14.810778E-3	-17.017275E-3	260.867178E-6
-14.809683E-3	-17.016158E-3	261.314213E-6
-14.808856E-3	-17.014928E-3	261.671841E-6
-14.808252E-3	-17.013676E-3	262.007117E-6
-14.807582E-3	-17.011687E-3	262.230635E-6
-14.806621E-3	-17.008312E-3	262.275338E-6
-14.805302E-3	-17.004021E-3	262.275338E-6
-14.803737E-3	-16.999908E-3	262.454152E-6
-14.801838E-3	-16.996399E-3	262.901187E-6
-14.799178E-3	-16.992934E-3	263.504684E-6
-14.795199E-3	-16.988821E-3	264.175236E-6
-14.789544E-3	-16.984329E-3	264.890492E-6
-14.781922E-3	-16.980015E-3	265.650451E-6
-14.771998E-3	-16.975656E-3	266.410410E-6
-14.759302E-3	-16.969956E-3	266.969204E-6
-14.743589E-3	-16.961485E-3	267.304480E-6
-14.724858E-3	-16.949840E-3	267.595053E-6
-14.703311E-3	-16.935334E-3	268.109143E-6
-14.678948E-3	-16.918100E-3	268.913805E-6
-14.651701E-3	-16.897626E-3	269.852579E-6
-14.621593E-3	-16.873665E-3	270.567834E-6
-14.589094E-3	-16.846888E-3	270.925462E-6
-14.554761E-3	-16.818613E-3	270.992517E-6
-14.519066E-3	-16.789533E-3	270.701945E-6
-14.482409E-3	-16.759448E-3	269.874930E-6
-14.445260E-3	-16.728334E-3	268.332660E-6
-14.408424E-3	-16.697176E-3	266.231596E-6
-14.372729E-3	-16.667493E-3	263.795257E-6
-14.338866E-3	-16.640201E-3	261.224806E-6
-14.307171E-3	-16.615145E-3	258.497894E-6
-14.278069E-3	-16.592078E-3	255.636871E-6
-14.252096E-3	-16.571648E-3	252.842903E-6
-14.229722E-3	-16.554773E-3	250.473619E-6
-14.210992E-3	-16.541697E-3	248.707831E-6
-14.195614E-3	-16.531639E-3	247.500837E-6
-14.183298E-3	-16.523793E-3	246.718526E-6
-14.173910E-3	-16.518317E-3	246.472657E-6
-14.167517E-3	-16.515881E-3	246.919692E-6
-14.163896E-3	-16.516596E-3	247.992575E-6
-14.162689E-3	-16.519658E-3	249.467790E-6
-14.163606E-3	-16.524419E-3	250.987709E-6
-14.166646E-3	-16.531169E-3	252.440572E-6
-14.172055E-3	-16.540647E-3	253.826380E-6
-14.179900E-3	-16.552895E-3	255.122781E-6
-14.190070E-3	-16.566955E-3	256.083906E-6
-14.202453E-3	-16.581953E-3	256.553292E-6
-14.217004E-3	-16.597822E-3	256.597996E-6
-14.233679E-3	-16.614988E-3	256.419182E-6
-14.252141E-3	-16.633250E-3	256.083906E-6
-14.271878E-3	-16.651489E-3	255.592167E-6
-14.292397E-3	-16.668722E-3	254.854560E-6
-14.313407E-3	-16.684860E-3	254.049897E-6
-14.334731E-3	-16.700529E-3	253.379345E-6
-14.356010E-3	-16.715728E-3	252.909958E-6
-14.376797E-3	-16.729675E-3	252.462924E-6
-14.396846E-3	-16.741790E-3	251.859426E-6
-14.416292E-3	-16.752586E-3	251.121819E-6
-14.435358E-3	-16.762979E-3	250.406563E-6
-14.454089E-3	-16.773306E-3	249.736011E-6
-14.472328E-3	-16.782939E-3	249.065459E-6
-14.489874E-3	-16.791366E-3	248.372555E-6
-14.506750E-3	-16.799055E-3	247.880816E-6
-14.523022E-3	-16.806968E-3	247.836113E-6
-14.538690E-3	-16.815372E-3	248.350203E-6
-14.553532E-3	-16.823575E-3	249.266624E-6
-14.567435E-3	-16.830906E-3	250.317156E-6
-14.580555E-3	-16.837679E-3	251.412392E-6
-14.593050E-3	-16.844742E-3	252.619386E-6
-14.604963E-3	-16.852297E-3	253.982842E-6
-14.616117E-3	-16.859651E-3	255.368650E-6
-14.626510E-3	-16.866222E-3	256.642699E-6
-14.636301E-3	-16.872324E-3	257.827342E-6
-14.645711E-3	-16.878694E-3	259.056687E-6
-14.654718E-3	-16.885445E-3	260.375440E-6
-14.663100E-3	-16.891725E-3	261.582434E-6
-14.670767E-3	-16.896844E-3	262.454152E-6
-14.677875E-3	-16.901135E-3	262.945890E-6
-14.684647E-3	-16.905360E-3	263.169408E-6
-14.691107E-3	-16.909674E-3	263.214111E-6
-14.697053E-3	-16.913362E-3	263.012946E-6
-14.702395E-3	-16.915888E-3	262.521207E-6
-14.707334E-3	-16.917765E-3	261.873007E-6
-14.712140E-3	-16.920023E-3	261.247158E-6
-14.716901E-3	-16.922951E-3	260.733068E-6
-14.721461E-3	-16.925856E-3	260.196626E-6
-14.725685E-3	-16.928226E-3	259.503722E-6
-14.729664E-3	-16.930416E-3	258.721411E-6
-14.733531E-3	-16.933233E-3	258.028507E-6
-14.737286E-3	-16.936786E-3	257.559121E-6
-14.740728E-3	-16.940273E-3	257.268548E-6
-14.743790E-3	-16.943023E-3	257.089734E-6
-14.746629E-3	-16.945302E-3	257.112086E-6
-14.749378E-3	-16.947895E-3	257.425010E-6
-14.752038E-3	-16.950846E-3	258.095562E-6
-14.754362E-3	-16.953416E-3	258.967280E-6
-14.756307E-3	-16.955003E-3	259.816647E-6
-14.758162E-3	-16.956031E-3	260.666013E-6
-14.760129E-3	-16.957439E-3	261.582434E-6
-14.762208E-3	-16.959429E-3	262.588263E-6
-14.764175E-3	-16.961306E-3	263.571739E-6
-14.765963E-3	-16.962558E-3	264.398754E-6
-14.767706E-3	-16.963542E-3	265.136361E-6
-14.769562E-3	-16.965017E-3	266.008079E-6
-14.771439E-3	-16.967095E-3	267.036259E-6
-14.773048E-3	-16.968973E-3	268.109143E-6
-14.774233E-3	-16.970046E-3	269.092619E-6
-14.775150E-3	-16.970694E-3	270.053744E-6
-14.776066E-3	-16.971789E-3	271.104276E-6
-14.777049E-3	-16.973533E-3	272.288918E-6
-14.777943E-3	-16.975142E-3	273.384154E-6
-14.778681E-3	-16.975991E-3	274.188817E-6
-14.779553E-3	-16.976371E-3	274.658203E-6
-14.780760E-3	-16.977109E-3	274.859369E-6
-14.782302E-3	-16.978450E-3	274.859369E-6
-14.783911E-3	-16.979679E-3	274.546444E-6
-14.785320E-3	-16.980238E-3	273.831189E-6
-14.786571E-3	-16.980462E-3	272.847712E-6
-14.787801E-3	-16.981222E-3	271.752477E-6
-14.788985E-3	-16.982652E-3	270.679593E-6
-14.789924E-3	-16.984016E-3	269.562006E-6
-14.790550E-3	-16.984753E-3	268.310308E-6
-14.790997E-3	-16.985178E-3	266.991556E-6
-14.791444E-3	-16.986117E-3	265.851617E-6
-14.791891E-3	-16.987637E-3	264.957547E-6
-14.792204E-3	-16.988933E-3	264.286995E-6
-14.792316E-3	-16.989380E-3	263.728201E-6
-14.792338E-3	-16.989313E-3	263.348222E-6
-14.792450E-3	-16.989626E-3	263.303518E-6
-14.792629E-3	-16.990498E-3	263.571739E-6
-14.792696E-3	-16.991191E-3	263.951719E-6
-14.792629E-3	-16.991168E-3	264.242291E-6
-14.792651E-3	-16.990788E-3	264.443457E-6
-14.792964E-3	-16.990967E-3	264.734030E-6
-14.793567E-3	-16.991906E-3	265.091658E-6
-14.794193E-3	-16.992934E-3	265.337527E-6
-14.794640E-3	-16.993493E-3	265.337527E-6
-14.795020E-3	-16.993873E-3	265.114009E-6
-14.795467E-3	-16.994812E-3	264.912844E-6
-14.796026E-3	-16.996287E-3	264.868140E-6
-14.796495E-3	-16.997449E-3	264.935195E-6
-14.796764E-3	-16.997740E-3	265.046954E-6
-14.796965E-3	-16.997583E-3	265.225768E-6
-14.797345E-3	-16.997851E-3	265.628099E-6
-14.797859E-3	-16.998746E-3	266.209245E-6
-14.798306E-3	-16.999483E-3	266.812742E-6
-14.798597E-3	-16.999483E-3	267.237425E-6
-14.798865E-3	-16.999193E-3	267.460942E-6
-14.799312E-3	-16.999483E-3	267.662108E-6
-14.799893E-3	-17.000489E-3	267.907977E-6
-14.800362E-3	-17.001383E-3	268.064439E-6
-14.800608E-3	-17.001584E-3	268.042088E-6
-14.800809E-3	-17.001495E-3	267.975032E-6
-14.801145E-3	-17.001897E-3	268.019736E-6
-14.801592E-3	-17.002903E-3	268.287957E-6
-14.801972E-3	-17.003730E-3	268.623233E-6
-14.802217E-3	-17.003842E-3	268.824399E-6
-14.802530E-3	-17.003685E-3	268.869102E-6
-14.803223E-3	-17.004088E-3	268.891454E-6
-14.804251E-3	-17.005093E-3	268.913805E-6
-14.805347E-3	-17.005853E-3	268.779695E-6
-14.806330E-3	-17.005764E-3	268.399715E-6
-14.807224E-3	-17.005317E-3	267.907977E-6
-14.808051E-3	-17.005362E-3	267.483294E-6
-14.808722E-3	-17.006122E-3	267.326832E-6
-14.809012E-3	-17.006792E-3	267.349184E-6
-14.808878E-3	-17.006837E-3	267.460942E-6
-14.808610E-3	-17.006680E-3	267.684460E-6
-14.808476E-3	-17.007217E-3	268.176198E-6
-14.808498E-3	-17.008491E-3	268.936157E-6
-14.808543E-3	-17.009676E-3	269.874930E-6
-14.808521E-3	-17.010100E-3	270.813704E-6
-14.808431E-3	-17.010100E-3	271.797180E-6
-14.808409E-3	-17.010346E-3	272.937119E-6
-14.808297E-3	-17.010905E-3	274.166465E-6
-14.807917E-3	-17.010972E-3	275.216997E-6
-14.807202E-3	-17.010055E-3	275.775790E-6
-14.806464E-3	-17.008759E-3	275.842845E-6
-14.806040E-3	-17.008066E-3	275.507569E-6
-14.806040E-3	-17.008178E-3	274.881721E-6
-14.806286E-3	-17.008357E-3	273.942947E-6
-14.806598E-3	-17.007977E-3	272.668898E-6
-14.807090E-3	-17.007418E-3	271.238387E-6
-14.807805E-3	-17.007530E-3	269.897282E-6
-14.808655E-3	-17.008446E-3	268.734992E-6
-14.809437E-3	-17.009497E-3	267.684460E-6
-14.809929E-3	-17.010123E-3	266.656280E-6
-14.810286E-3	-17.010726E-3	265.739858E-6
-14.810689E-3	-17.012022E-3	265.136361E-6
-14.811091E-3	-17.013900E-3	264.868140E-6
-14.811248E-3	-17.015353E-3	264.756382E-6
-14.811024E-3	-17.015643E-3	264.644623E-6
-14.810599E-3	-17.015107E-3	264.555216E-6
-14.810264E-3	-17.014727E-3	264.622271E-6
-14.810063E-3	-17.014705E-3	264.912844E-6
-14.809862E-3	-17.014481E-3	265.315175E-6
-14.809638E-3	-17.013609E-3	265.739858E-6
-14.809549E-3	-17.012648E-3	266.253948E-6
-14.809772E-3	-17.012469E-3	267.036259E-6
-14.810242E-3	-17.013229E-3	268.109143E-6
-14.810666E-3	-17.014101E-3	269.360840E-6
-14.810823E-3	-17.014526E-3	270.657241E-6
-14.810845E-3	-17.014995E-3	271.908939E-6
-14.810868E-3	-17.016247E-3	273.026526E-6
-14.810823E-3	-17.018281E-3	273.764133E-6
-14.810532E-3	-17.020024E-3	273.808837E-6
-14.809906E-3	-17.020606E-3	273.026526E-6
-14.809124E-3	-17.020293E-3	271.618366E-6
-14.808431E-3	-17.019913E-3	269.919634E-6
-14.807895E-3	-17.019734E-3	268.243253E-6
-14.807381E-3	-17.019264E-3	266.678631E-6
-14.806956E-3	-17.018214E-3	265.203416E-6
-14.806777E-3	-17.017186E-3	263.951719E-6
-14.807023E-3	-17.017096E-3	263.080001E-6
-14.807671E-3	-17.018035E-3	262.543559E-6
-14.808409E-3	-17.019175E-3	262.118876E-6
-14.809079E-3	-17.019868E-3	261.649489E-6
-14.809661E-3	-17.020471E-3	261.157751E-6
-14.810219E-3	-17.021723E-3	260.844827E-6
-14.810599E-3	-17.023578E-3	260.777771E-6
-14.810599E-3	-17.025165E-3	260.800123E-6
-14.810197E-3	-17.025836E-3	260.844827E-6
-14.809705E-3	-17.025903E-3	260.889530E-6
-14.809437E-3	-17.026171E-3	261.113048E-6
-14.809549E-3	-17.026708E-3	261.515379E-6
-14.809862E-3	-17.026775E-3	261.940062E-6
-14.810242E-3	-17.025903E-3	262.252986E-6
-14.810778E-3	-17.024718E-3	262.476504E-6
-14.811628E-3	-17.024271E-3	262.744725E-6
-14.812678E-3	-17.024763E-3	263.012946E-6
-14.813662E-3	-17.025501E-3	263.080001E-6
-14.814377E-3	-17.025858E-3	262.811780E-6
-14.814824E-3	-17.026171E-3	262.252986E-6
-14.815159E-3	-17.027065E-3	261.627138E-6
-14.815293E-3	-17.028540E-3	261.045992E-6
-14.815070E-3	-17.029680E-3	260.531902E-6
-14.814511E-3	-17.029904E-3	260.040164E-6
-14.813885E-3	-17.029613E-3	259.704888E-6
-14.813527E-3	-17.029569E-3	259.660184E-6
-14.813416E-3	-17.029837E-3	259.973109E-6
-14.813393E-3	-17.029680E-3	260.375440E-6
-14.813349E-3	-17.028630E-3	260.710716E-6
-14.813349E-3	-17.027244E-3	260.867178E-6
-14.813527E-3	-17.026462E-3	260.889530E-6
-14.813751E-3	-17.026372E-3	260.800123E-6
-14.813840E-3	-17.026193E-3	260.442495E-6
-14.813684E-3	-17.025411E-3	259.660184E-6
-14.813460E-3	-17.024495E-3	258.609653E-6
-14.813371E-3	-17.024249E-3	257.514417E-6
-14.813438E-3	-17.024718E-3	256.575644E-6
-14.813438E-3	-17.025165E-3	255.748630E-6
-14.813282E-3	-17.025054E-3	255.055726E-6
-14.813058E-3	-17.024852E-3	254.563987E-6
-14.812924E-3	-17.025322E-3	254.496932E-6
-14.812812E-3	-17.026395E-3	254.876912E-6
-14.812589E-3	-17.027132E-3	255.480409E-6
-14.812209E-3	-17.026931E-3	256.083906E-6
-14.811918E-3	-17.026238E-3	256.665051E-6
-14.811985E-3	-17.025903E-3	257.313251E-6
-14.812388E-3	-17.026015E-3	258.028507E-6
-14.812879E-3	-17.025858E-3	258.654356E-6
-14.813326E-3	-17.025054E-3	259.034336E-6
-14.813840E-3	-17.024115E-3	259.146094E-6
-14.814533E-3	-17.023981E-3	259.079039E-6
-14.815271E-3	-17.024629E-3	258.900225E-6
-14.815740E-3	-17.025277E-3	258.587301E-6
-14.815718E-3	-17.025344E-3	258.207321E-6
-14.815316E-3	-17.025277E-3	258.073211E-6
-14.814734E-3	-17.025836E-3	258.363783E-6
-14.814064E-3	-17.026931E-3	259.101391E-6
-14.813282E-3	-17.027646E-3	260.062516E-6
-14.812499E-3	-17.027333E-3	261.001289E-6
-14.811985E-3	-17.026395E-3	261.873007E-6
-14.811940E-3	-17.025746E-3	262.744725E-6
-14.812253E-3	-17.025545E-3	263.504684E-6
-14.812633E-3	-17.025165E-3	263.974071E-6
-14.812946E-3	-17.024271E-3	263.974071E-6
-14.813304E-3	-17.023489E-3	263.594091E-6
-14.813863E-3	-17.023668E-3	263.012946E-6
-14.814578E-3	-17.024897E-3	262.320042E-6
-14.815226E-3	-17.026305E-3	261.470675E-6
-14.815673E-3	-17.027266E-3	260.375440E-6
-14.816143E-3	-17.028071E-3	259.213150E-6
-14.816836E-3	-17.029278E-3	258.207321E-6
-14.817707E-3	-17.030708E-3	257.492065E-6
-14.818557E-3	-17.031513E-3	256.955624E-6
-14.819250E-3	-17.031223E-3	256.486237E-6
-14.819853E-3	-17.030418E-3	256.061554E-6
-14.820479E-3	-17.030083E-3	255.838037E-6
-14.821082E-3	-17.030373E-3	255.838037E-6
-14.821440E-3	-17.030641E-3	255.882740E-6
-14.821574E-3	-17.030418E-3	255.905092E-6
-14.821641E-3	-17.030239E-3	255.905092E-6
-14.821932E-3	-17.030910E-3	255.994499E-6
-14.822401E-3	-17.032295E-3	256.218016E-6
-14.822848E-3	-17.033525E-3	256.441534E-6
-14.823228E-3	-17.033905E-3	256.597996E-6
-14.823653E-3	-17.033838E-3	256.821513E-6
-14.824323E-3	-17.034173E-3	257.246196E-6
-14.825083E-3	-17.034955E-3	257.849693E-6
-14.825687E-3	-17.035559E-3	258.408487E-6
-14.825977E-3	-17.035536E-3	258.810818E-6
-14.826111E-3	-17.035402E-3	259.056687E-6
-14.826290E-3	-17.035984E-3	259.302557E-6
-14.826469E-3	-17.037280E-3	259.615481E-6
-14.826536E-3	-17.038420E-3	259.906054E-6
-14.826380E-3	-17.038822E-3	260.084867E-6
-14.826223E-3	-17.038867E-3	260.308385E-6
-14.826246E-3	-17.039292E-3	260.755420E-6
-14.826447E-3	-17.040052E-3	261.448324E-6
-14.826626E-3	-17.040297E-3	262.208283E-6
-14.826670E-3	-17.039560E-3	262.834132E-6
-14.826670E-3	-17.038442E-3	263.348222E-6
-14.826849E-3	-17.037950E-3	263.907015E-6
-14.827229E-3	-17.038286E-3	264.510512E-6
-14.827676E-3	-17.038710E-3	265.024602E-6
-14.828078E-3	-17.038643E-3	265.382230E-6
-14.828548E-3	-17.038465E-3	265.672803E-6
-14.829129E-3	-17.038800E-3	266.052783E-6
-14.829688E-3	-17.039537E-3	266.566873E-6
-14.830023E-3	-17.039940E-3	267.013907E-6
-14.830001E-3	-17.039515E-3	267.259777E-6
-14.829822E-3	-17.038889E-3	267.326832E-6
-14.829598E-3	-17.038845E-3	267.349184E-6
-14.829330E-3	-17.039403E-3	267.282128E-6
-14.828794E-3	-17.039716E-3	266.969204E-6
-14.827967E-3	-17.039359E-3	266.276300E-6
-14.827184E-3	-17.038889E-3	265.292823E-6
-14.826782E-3	-17.039157E-3	264.264643E-6
-14.826804E-3	-17.040163E-3	263.325870E-6
-14.826983E-3	-17.040923E-3	262.387097E-6
-14.827162E-3	-17.040744E-3	261.314213E-6
-14.827296E-3	-17.039984E-3	260.129571E-6
-14.827430E-3	-17.039359E-3	258.877873E-6
-14.827386E-3	-17.038956E-3	257.581472E-6
-14.826961E-3	-17.038107E-3	256.128609E-6
-14.826134E-3	-17.036475E-3	254.541636E-6
-14.825240E-3	-17.034709E-3	253.066421E-6
-14.824636E-3	-17.033748E-3	251.993537E-6
-14.824457E-3	-17.033659E-3	251.457095E-6
-14.824569E-3	-17.033681E-3	251.345336E-6
-14.824837E-3	-17.033279E-3	251.434743E-6
-14.825419E-3	-17.033011E-3	251.658261E-6
-14.826469E-3	-17.033614E-3	252.015889E-6
-14.827922E-3	-17.035045E-3	252.418220E-6
-14.829464E-3	-17.036408E-3	252.664089E-6
-14.830917E-3	-17.037146E-3	252.664089E-6
-14.832236E-3	-17.037682E-3	252.485275E-6
-14.833465E-3	-17.038800E-3	252.328813E-6
-14.834493E-3	-17.040499E-3	252.284110E-6
-14.835097E-3	-17.041884E-3	252.194703E-6
-14.835253E-3	-17.042398E-3	251.881778E-6
-14.835209E-3	-17.042421E-3	251.345336E-6
-14.835298E-3	-17.042667E-3	250.741839E-6
-14.835499E-3	-17.043181E-3	250.093639E-6
-14.835678E-3	-17.043248E-3	249.288976E-6
-14.835767E-3	-17.042533E-3	248.350203E-6
-14.835924E-3	-17.041706E-3	247.344375E-6
-14.836326E-3	-17.041661E-3	246.539712E-6
-14.836885E-3	-17.042354E-3	245.936215E-6
-14.837310E-3	-17.042913E-3	245.466828E-6
-14.837556E-3	-17.042756E-3	245.019794E-6
-14.837757E-3	-17.042421E-3	244.751573E-6
-14.838159E-3	-17.042756E-3	244.818628E-6
-14.838673E-3	-17.043829E-3	245.310366E-6
-14.839008E-3	-17.044835E-3	246.092677E-6
-14.839053E-3	-17.045304E-3	247.009099E-6
-14.838964E-3	-17.045639E-3	248.037279E-6
-14.838964E-3	-17.046534E-3	249.288976E-6
-14.839031E-3	-17.047830E-3	250.652432E-6
-14.839053E-3	-17.048590E-3	251.926482E-6
-14.838941E-3	-17.048277E-3	252.909958E-6
-14.838919E-3	-17.047405E-3	253.625214E-6
-14.839120E-3	-17.046869E-3	254.228711E-6
-14.839455E-3	-17.046824E-3	254.765153E-6
-14.839634E-3	-17.046623E-3	255.122781E-6
-14.839545E-3	-17.045930E-3	255.234540E-6
-14.839254E-3	-17.045282E-3	255.234540E-6
-14.838941E-3	-17.045394E-3	255.323946E-6
-14.838561E-3	-17.046086E-3	255.458057E-6
-14.837980E-3	-17.046489E-3	255.391002E-6
-14.837176E-3	-17.046042E-3	254.988670E-6
-14.836371E-3	-17.045304E-3	254.273415E-6
-14.835857E-3	-17.045148E-3	253.401697E-6
-14.835611E-3	-17.045572E-3	252.485275E-6
-14.835455E-3	-17.045818E-3	251.479447E-6
-14.835365E-3	-17.045416E-3	250.428915E-6
-14.835477E-3	-17.044835E-3	249.512494E-6
-14.835924E-3	-17.044835E-3	248.931348E-6
-14.836617E-3	-17.045461E-3	248.752534E-6
-14.837220E-3	-17.045908E-3	248.797238E-6
-14.837578E-3	-17.045796E-3	248.886645E-6
-14.837779E-3	-17.045617E-3	249.043107E-6
-14.837936E-3	-17.046131E-3	249.378383E-6
-14.838003E-3	-17.047159E-3	249.937177E-6
-14.837734E-3	-17.047785E-3	250.495970E-6
-14.837131E-3	-17.047450E-3	250.920653E-6
-14.836483E-3	-17.046690E-3	251.233578E-6
-14.836036E-3	-17.046332E-3	251.501799E-6
-14.835902E-3	-17.046422E-3	251.658261E-6
-14.835902E-3	-17.046310E-3	251.524150E-6
-14.835946E-3	-17.045572E-3	251.054764E-6
-14.836125E-3	-17.044723E-3	250.585377E-6
-14.836527E-3	-17.044544E-3	250.563025E-6
-14.837019E-3	-17.044924E-3	251.233578E-6
-14.837310E-3	-17.045036E-3	252.395868E-6
-14.837287E-3	-17.044343E-3	253.848732E-6
-14.837019E-3	-17.043404E-3	255.413353E-6
-14.836706E-3	-17.043024E-3	257.067382E-6
-14.836349E-3	-17.043225E-3	258.699059E-6
-14.835835E-3	-17.043337E-3	260.040164E-6
-14.835209E-3	-17.042957E-3	260.978937E-6
-14.834806E-3	-17.042778E-3	261.671841E-6
-14.834873E-3	-17.043538E-3	262.320042E-6
-14.835320E-3	-17.045148E-3	263.080001E-6
-14.835879E-3	-17.046668E-3	263.839960E-6
-14.836416E-3	-17.047428E-3	264.510512E-6
-14.836997E-3	-17.047852E-3	265.181065E-6
-14.837734E-3	-17.048500E-3	265.873969E-6
-14.838450E-3	-17.049238E-3	266.410410E-6
-14.838830E-3	-17.049283E-3	266.455114E-6
-14.838763E-3	-17.048255E-3	265.784562E-6
-14.838383E-3	-17.046869E-3	264.465809E-6
-14.837958E-3	-17.046064E-3	262.811780E-6
-14.837511E-3	-17.046019E-3	261.045992E-6
-14.836997E-3	-17.046176E-3	259.168446E-6
-14.836393E-3	-17.046154E-3	257.290900E-6
-14.835946E-3	-17.046377E-3	255.592167E-6
-14.835857E-3	-17.047405E-3	254.295766E-6
-14.836080E-3	-17.048948E-3	253.424048E-6
-14.836371E-3	-17.049909E-3	252.798200E-6
-14.836594E-3	-17.049685E-3	252.284110E-6
-14.836840E-3	-17.048791E-3	251.926482E-6
-14.837220E-3	-17.048031E-3	251.881778E-6
-14.837578E-3	-17.047539E-3	252.172351E-6
-14.837667E-3	-17.046668E-3	252.664089E-6
-14.837489E-3	-17.045192E-3	253.155828E-6
-14.837243E-3	-17.043851E-3	253.714621E-6
-14.837153E-3	-17.043561E-3	254.407525E-6
-14.837153E-3	-17.044298E-3	255.189836E-6
-14.837019E-3	-17.045170E-3	255.882740E-6
-14.836684E-3	-17.045528E-3	256.396830E-6
-14.836326E-3	-17.045796E-3	256.799161E-6
-14.836214E-3	-17.046578E-3	257.246196E-6
-14.836282E-3	-17.047629E-3	257.782638E-6
-14.836416E-3	-17.048076E-3	258.140266E-6
-14.836505E-3	-17.047495E-3	258.207321E-6
-14.836684E-3	-17.046556E-3	258.006155E-6
-14.837041E-3	-17.046131E-3	257.693231E-6
-14.837377E-3	-17.046288E-3	257.290900E-6
-14.837399E-3	-17.046332E-3	256.709754E-6
-14.836952E-3	-17.045841E-3	255.838037E-6
-14.836304E-3	-17.045438E-3	254.832208E-6
-14.835700E-3	-17.045885E-3	253.982842E-6
-14.835209E-3	-17.047092E-3	253.334641E-6
-14.834717E-3	-17.048188E-3	252.798200E-6
-14.834203E-3	-17.048635E-3	252.261758E-6
-14.833890E-3	-17.048880E-3	251.814723E-6
-14.833935E-3	-17.049484E-3	251.568854E-6
